渠道,库存编码,产品名称,品牌,分类,原始价格,原始币种,美元价格,人民币价格,重量(克),规格,是否有货,库存数量,成分,切工,劲道,口味,商品链接,原始ID,产品大类
huasheng,ACCS 023,虎牌6毫米滤嘴 Mascotte Slim Filter  6*15mm,,虎牌,969.0,CNY,1.4271,9.69,0,,True,0,,,,,https://www.huashengyansi.cv/product/mascotte-slim-filter-615%e6%af%ab%e7%b1%b3-%e8%99%8e%e7%89%8c%e6%bb%a4%e5%98%b4-6mm/,2709,耗材
huasheng,ACCS 024,虎牌7毫米滤嘴 Mascotte Regular Filter 7*15mm,,虎牌,969.0,CNY,1.4271,9.69,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e8%99%8e%e7%89%8c7%e6%af%ab%e7%b1%b3%e6%bb%a4%e5%98%b4-715%e6%af%ab%e7%b1%b3-mascotte-filter/,2708,耗材
huasheng,PIPE 131,船长斗草皇家 Captain Black Pipe Royal 42.5g,,斗丝 | 船长,5500.0,CNY,8.1001,55.0,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e8%88%b9%e9%95%bf%e6%96%97%e8%8d%89%e7%9a%87%e5%ae%b6-captain-black-pipe-royal-42-5g/,2707,烟斗丝
huasheng,PIPE 133,船长斗草金 Captain Black Pipe Gold 42.5g,,斗丝 | 船长,4988.0,CNY,7.3461,49.88,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e8%88%b9%e9%95%bf%e6%96%97%e8%8d%89%e9%87%91-captain-black-pipe-gold-42-5g/,2706,烟斗丝
huasheng,PIPE 132,船长斗草蓝 Captain Black Pipe Round Taste 42.5g,,斗丝 | 船长,4988.0,CNY,7.3461,49.88,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e8%88%b9%e9%95%bf%e6%96%97%e8%8d%89%e8%93%9d-captain-black-pipe-round-taste-42-5g/,2705,烟斗丝
huasheng,PIPE 130,船长斗草原味 Captain Black Pipe Original 42.5g,,斗丝 | 船长,4988.0,CNY,7.3461,49.88,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e8%88%b9%e9%95%bf%e6%96%97%e8%8d%89%e5%8e%9f%e5%91%b3-captain-black-pipe-original-42-5g/,2704,烟斗丝
huasheng,PIPE 129,船长樱桃斗草 Captain Black PIPE Cherry 42.5g,,斗丝 | 船长,4988.0,CNY,7.3461,49.88,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e8%88%b9%e9%95%bf%e6%a8%b1%e6%a1%83-captain-black-pipe-cherry-42-5g/,2703,烟斗丝
huasheng,PIPE 229,KK管道66限量版 Kohlhase &#038; Kopp Pipe 66 100g,,科尔哈斯科普 KK,16779.0,CNY,24.7113,167.79,0,,True,0,,,,,https://www.huashengyansi.cv/product/kk-%e7%ae%a1%e9%81%93-66-100g/,2699,烟斗丝
huasheng,RYO 037,切格瓦拉蓝 Che Blue 40g (较干）,,切格瓦拉 Che,3534.0,CNY,5.2047,35.34,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e5%88%87%e6%a0%bc%e7%93%a6%e6%8b%89%e8%93%9d-che-blue-40g/,2692,手卷丝
huasheng,RYO 098,水手 Vanelle 50g,,水手 Vanelle,6078.0,CNY,8.9514,60.78,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e6%b0%b4%e6%89%8b-vanelle-50g/,2643,手卷丝
huasheng,RYO 116,皇家维吉尼亚 Ark Royal Virginia 40g,,皇家 Ark Royal,3767.0,CNY,5.5479,37.67,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e7%9a%87%e5%ae%b6%e7%bb%b4%e5%90%89%e5%b0%bc%e4%ba%9a-ark-royal-virginia-40g/,2582,手卷丝
huasheng,RYO 081,红牛维吉尼亚 Red Bull Virginia 40g,,红牛 Red Bull,3725.0,CNY,5.486,37.25,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e7%ba%a2%e7%89%9b%e7%bb%b4%e5%90%89%e5%b0%bc%e4%ba%9a-red-bull-virginia-40g/,2551,手卷丝
huasheng,RYO 076,红牛红 Red Bull Blond 40g,,红牛 Red Bull,3708.0,CNY,5.461,37.08,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e7%ba%a2%e7%89%9bblond-red-bull-blond-40g/,2550,手卷丝
huasheng,RYO 078,红牛手烧 Red Bull Halfzware 40g,,红牛 Red Bull,3708.0,CNY,5.461,37.08,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e7%ba%a2%e7%89%9b%e7%ba%a2%e7%83%a7-red-bull-halfzware-40g/,2549,手卷丝
huasheng,RYO 080,红牛香草 Red Bull Vanilla 40g,,红牛 Red Bull,3545.0,CNY,5.2209,35.45,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e7%ba%a2%e7%89%9b%e9%a6%99%e8%8d%89-red-bull-vanilla-40g/,2548,手卷丝
huasheng,RYO 079,红牛苹果 Red Bull Apple 40g,,红牛 Red Bull,3545.0,CNY,5.2209,35.45,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e7%ba%a2%e7%89%9b%e8%8b%b9%e6%9e%9c-red-bull-apple-40g/,2545,手卷丝
huasheng,RYO 051,丰收咖啡 Harvest Coffee 40g,,丰收 Harvest,3593.0,CNY,5.2916,35.93,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e4%b8%b0%e6%94%b6%e5%92%96%e5%95%a1-harvest-cafe-40g/,2484,手卷丝
huasheng,RYO 025,野牛 Bison 50g,,野牛 Bison,3165.0,CNY,4.6613,31.65,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%87%8e%e7%89%9b-bison-50g/,2481,手卷丝
huasheng,RYO 034,黑船长香草 Captain Black Vanilla 40g,,手卷 | 船长 Captain Black,3165.0,CNY,4.6613,31.65,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e8%88%b9%e9%95%bf%e9%a6%99%e8%8d%89-captain-black-ryo-vanilla-40g/,2480,手卷丝
huasheng,RYO 035,黑船长维吉尼亚 Captain Black Virginia 40g,,手卷 | 船长 Captain Black,3165.0,CNY,4.6613,31.65,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e8%88%b9%e9%95%bf%e7%bb%b4%e5%90%89%e5%b0%bc%e4%ba%9a-captain-black-ryo-virginia-40g/,2477,手卷丝
huasheng,RYO 039,切格瓦拉红 Che Red 40g (较干）,,切格瓦拉 Che,3534.0,CNY,5.2047,35.34,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e5%88%87%e6%a0%bc%e7%93%a6%e6%8b%89%e7%ba%a2-che-red-40g/,2475,手卷丝
huasheng,RYO 040,切格瓦拉灰 Che Grey 40g,,切格瓦拉 Che,3534.0,CNY,5.2047,35.34,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e5%88%87%e6%a0%bc%e7%93%a6%e6%8b%89%e7%81%b0-che-grey-40g/,2473,手卷丝
huasheng,RYO 101,黑鹰卡布奇诺桶装 Black Hawk Cappuccino 100g,,黑鹰桶装,8910.0,CNY,13.1222,89.1,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%bb%91%e9%b9%b0%e5%8d%a1%e5%b8%83%e5%a5%87%e8%af%ba-black-hawk-cappuccino-100g/,2469,手卷丝
huasheng,RYO 028,黑蜘蛛吉尔 Black Spider Kir 40g,,黑蜘蛛,3217.0,CNY,4.7378,32.17,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%bb%91%e8%9c%98%e8%9b%9b%e5%90%89%e5%b0%94-black-spider-kir-40g/,2467,手卷丝
huasheng,RYO 038,切格瓦拉薄荷 Che Menthol 40g,,切格瓦拉 Che,3534.0,CNY,5.2047,35.34,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e5%88%87%e6%a0%bc%e7%93%a6%e6%8b%89%e8%96%84%e8%8d%b7-che-menthol-40g/,2425,手卷丝
huasheng,RYO 102,黑蜘蛛干姜 Black Spider Ginger Ale 40g,,黑蜘蛛,3217.0,CNY,4.7378,32.17,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%bb%91%e8%9c%98%e8%9b%9b%e5%b9%b2%e5%a7%9c-black-spider-ginger-ale-40g/,2424,手卷丝
huasheng,PIPE 041,彼得森小白切片 Peterson Flake 50g,,彼得森,13293.0,CNY,19.5773,132.93,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e5%bd%bc%e7%89%b9%e6%a3%ae%e5%b0%8f%e7%99%bd-peterson-flake-50g/,2418,烟斗丝
huasheng,PIPE 044,彼得森豪华海船切片 Peterson De Luxe Navy Rolls 50g,,彼得森,13373.0,CNY,19.6951,133.73,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e5%bd%bc%e7%89%b9%e6%a3%ae%e8%b1%aa%e6%b5%b7-peterson-de-luxe-navy-roll-50g/,2417,烟斗丝
huasheng,PIPE 175,彼得森老饕之选 Peterson Connoisseur&#8217;s Choice 50g,,彼得森,8820.0,CNY,12.9897,88.2,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e5%bd%bc%e5%be%97%e6%a3%ae%e8%80%81%e9%a5%95%e5%ad%90%e4%b9%8b%e9%80%89-peterson-connoisseurs-choice-50g/,2416,烟斗丝
huasheng,PIPE 176,彼得森奢华混合 Peterson Luxury Blend 50g,,彼得森,8820.0,CNY,12.9897,88.2,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e5%bd%bc%e5%be%97%e6%a3%ae%e5%a5%a2%e5%8d%8e%e6%b7%b7%e5%90%88-peterson-luxury-blend-50g/,2415,烟斗丝
huasheng,PIPE 174,彼得森落日微风 Peterson Sunset Breeze 50g,,彼得森,8820.0,CNY,12.9897,88.2,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e5%bd%bc%e5%be%97%e6%a3%ae%e8%90%bd%e6%97%a5%e5%be%ae%e9%a3%8e-peterson-sunset-breeze-50g/,2414,烟斗丝
huasheng,RYO 015,皇家马鲁拉 Ark Royal Marula 40g,,皇家 Ark Royal,3767.0,CNY,5.5479,37.67,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e7%9a%87%e5%ae%b6%e9%a9%ac%e9%b2%81%e6%8b%89-ark-royal-marula-40g/,2405,手卷丝
huasheng,PIPE 039,彼得森豪华混合 Peterson De Luxe Mixture 50g,,彼得森,8820.0,CNY,12.9897,88.2,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e5%bd%bc%e5%be%97%e6%a3%ae%e8%b1%aa%e5%8d%8e%e6%b7%b7%e5%90%88-peterson-de-luxe-mixture-50g/,2363,烟斗丝
huasheng,PIPE 215,拉特雷兴旺绽放 Rattray&#8217;s Blossom Temptation 100g,,拉特雷,16371.0,CNY,24.1105,163.71,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e6%8b%89%e7%89%b9%e9%9b%b7%e5%85%b4%e6%97%ba%e7%bb%bd%e6%94%be-rattrays-blossom-temptation-100g/,2359,烟斗丝
huasheng,PIPE 169,拉特雷加勒比梦 Rattray&#8217;s Carribbean Dream 100g,,拉特雷,16371.0,CNY,24.1105,163.71,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e6%8b%89%e7%89%b9%e9%9b%b7%e5%8a%a0%e5%8b%92%e6%af%94%e6%a2%a6-rattrays-carribbean-dream-100g/,2356,烟斗丝
huasheng,PIPE 018,黄绞盘方 Capstan Yellow Square 50g,,绞盘,10137.0,CNY,14.9293,101.37,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%bb%84%e7%bb%9e%e7%9b%98%e6%96%b9-capstan-yellow-square-105g/,2353,手卷丝
huasheng,PIPE 159,蓝绞盘方 Capstan Blue Square 50g,,绞盘,10137.0,CNY,14.9293,101.37,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e8%93%9d%e7%bb%9e%e7%9b%98%e6%96%b9-capstan-blue-square-50g/,2350,手卷丝
huasheng,PIPE 117,马坝酋长 Chiefston 50g,,马坝,4455.0,CNY,6.5611,44.55,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e9%a9%ac%e5%9d%9d%e9%85%8b%e9%95%bf-chiefston-50g/,2349,手卷丝
huasheng,PIPE 001,帆船樱桃 Borkum Riff Cherry 50g,,帆船,5088.0,CNY,7.4934,50.88,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e5%b8%86%e8%88%b9%e6%a8%b1%e6%a1%83%ef%bc%88borkum-cherry%ef%bc%89-50g/,2346,手卷丝
huasheng,PIPE 002,帆船原味 Borkum Riff Original 50g,,帆船,5088.0,CNY,7.4934,50.88,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e5%b8%86%e8%88%b9%e5%8e%9f%e5%91%b3%ef%bc%88borkum-original%ef%bc%89-50g/,2345,手卷丝
huasheng,PIPE 003,帆船香草 Borkum Riff Vanilla 50g,,帆船,5088.0,CNY,7.4934,50.88,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e5%b8%86%e8%88%b9%e9%a6%99%e8%8d%89%ef%bc%88borkum-vanilla%ef%bc%89-50g/,2344,手卷丝
huasheng,PIPE 060,拉森古典 W.O Larsen Old Fashioned 100g,,拉森,17032.0,CNY,25.0839,170.32,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e6%8b%89%e6%a3%ae%e5%8f%a4%e5%85%b8-w-o-larsen-old-fashioned-100g/,2291,手卷丝
huasheng,PIPE 234,拉森招牌 W.O Larsen Signature 100g,,拉森,17032.0,CNY,25.0839,170.32,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e6%8b%89%e6%a3%ae%e6%8b%9b%e7%89%8c-w-o-larsen-signature-100g/,2290,手卷丝
huasheng,PIPE 058,拉森 1864 W.O Larsen 1864 100g,,拉森,17032.0,CNY,25.0839,170.32,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e6%8b%89%e6%a3%ae-1864-w-o-larsen-1864-100g/,2289,烟斗丝
huasheng,PIPE 233,拉森经典 W. O. Larsen Classic 100g,,拉森,17032.0,CNY,25.0839,170.32,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e6%8b%89%e6%a3%ae%e7%bb%8f%e5%85%b8-w-o-larsen-classic-100g/,2288,手卷丝
huasheng,PIPE 108,飞机苏格兰秋季切片 Stanislaw 4 Seasons Scottish Autumn Flake Tin 50g,,飞机,8252.0,CNY,12.1532,82.52,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%a3%9e%e6%9c%ba4%e5%ad%a3%e8%8b%8f%e6%a0%bc%e5%85%b0%e7%a7%8b%e5%ad%a3%e5%88%87%e7%89%87-stanislaw-4-seasons-scottish-autumn-flake-tin-50g/,2286,手卷丝
huasheng,PIPE 107,飞机英式夏季切片 Stanislaw 4 Season English Summer Flake Tin 50g,,飞机,8252.0,CNY,12.1532,82.52,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%a3%9e%e6%9c%ba4%e5%ad%a3%e8%8b%b1%e5%bc%8f%e5%a4%8f%e5%ad%a3%e5%88%87%e7%89%87-stanislaw-4-season-english-summer-flake-tin-50g/,2285,手卷丝
huasheng,PIPE 104,飞机大西洋巡航混合物圆罐 Stanislaw Atlantic Cruise Mixture Round Tin 50g,,飞机,8203.0,CNY,12.081,82.03,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%a3%9e%e6%9c%ba%e5%a4%a7%e8%a5%bf%e6%b4%8b%e5%b7%a1%e8%88%aa%e6%b7%b7%e5%90%88%e7%89%a9%e5%9c%86%e7%bd%90-stanislaw-atlantic-cruise-mixture-round-tin-50g/,2284,手卷丝
huasheng,PIPE 106,飞机爱尔兰春季片 Stanislaw 4 Season Irish Spring Flake Tin 50g,,飞机,8252.0,CNY,12.1532,82.52,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%a3%9e%e6%9c%ba4%e5%ad%a3%e7%88%b1%e5%b0%94%e5%85%b0%e6%98%a5%e8%8a%82%e7%89%87-stanislaw-4-season-irish-spring-flake-tin-50g/,2283,手卷丝
huasheng,PIPE 103,飞机纯拉塔基亚圆罐 Stanislaw Latakia Round Tin 50g,,飞机,8203.0,CNY,12.081,82.03,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e9%a3%9e%e6%9c%ba%e7%ba%af%e6%8b%89%e5%a1%94%e5%9f%ba%e4%ba%9a%e5%9c%86%e7%bd%90-stanislaw-pure-latakia-round-tin-50g/,2281,手卷丝
huasheng,PIPE 100,飞机黑色卡文迪许圆罐 Stanislaw Black Cavendish Round Tin 50g,,飞机,8203.0,CNY,12.081,82.03,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%a3%9e%e6%9c%ba%e9%bb%91%e8%89%b2%e5%8d%a1%e6%96%87%e8%bf%aa%e8%ae%b8%e5%9c%86%e7%bd%90-stanislaw-black-cavendish-round-tin-50g/,2280,手卷丝
huasheng,PIPE 099,飞机伦敦混合铁罐 Stanislaw London Mixture Tin 50g,,飞机,8252.0,CNY,12.1532,82.52,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%a3%9e%e6%9c%ba%e4%bc%a6%e6%95%a6%e6%b7%b7%e5%90%88%e9%93%81%e7%bd%90-stanislaw-london-mixture-tin-50g/,2278,手卷丝
huasheng,PIPE 096,飞机元素空气混合 Stanislaw 4 Elements Air Mixture Tin 50g,,飞机,8252.0,CNY,12.1532,82.52,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%a3%9e%e6%9c%ba4%e5%85%83%e7%b4%a0%e7%a9%ba%e6%b0%94%e6%b7%b7%e5%90%88-stanislaw-4-elements-air-mixture-tin-50g/,2228,手卷丝
huasheng,PIPE 101,飞机元素水混合 Stanislaw 4 Elements Water Mixture Tin 50g,,飞机,8252.0,CNY,12.1532,82.52,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%a3%9e%e6%9c%ba4%e5%85%83%e7%b4%a0%e6%b0%b4%e6%b7%b7%e5%90%88-stanislaw-4-elements-water-mixture-tin-50g/,2227,手卷丝
huasheng,PIPE 167,飞机香草铁罐 Stanislaw Vanilla Tin 50g,,飞机,8252.0,CNY,12.1532,82.52,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%a3%9e%e6%9c%ba%e9%a6%99%e8%8d%89%e9%93%81%e7%bd%90-stanislaw-vanilla-tin-50g/,2226,手卷丝
huasheng,PIPE 095,飞机元素火混合 Stanislaw 4 Elements Fire Mixture Tin 50g,,飞机,8252.0,CNY,12.1532,82.52,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%a3%9e%e6%9c%ba4%e5%85%83%e7%b4%a0%e7%81%ab%e6%b7%b7%e5%90%88-stanislaw-4-elements-fire-mixture-tin-50g/,2225,手卷丝
huasheng,PIPE 097,飞机元素土混合 Stanislaw 4 Elements Earth Mixture Tin 50g,,飞机,8252.0,CNY,12.1532,82.52,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%a3%9e%e6%9c%ba4%e5%85%83%e7%b4%a0%e5%9c%9f%e6%b7%b7%e5%90%88-stanislaw-4-element-earth-mixture-tin-50g/,2224,手卷丝
huasheng,PIPE 105,飞机樱桃铁罐 Stanislaw Cherry Blend Tin 50g,,飞机,8252.0,CNY,12.1532,82.52,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%a3%9e%e6%9c%ba%e6%a8%b1%e6%a1%83%e9%93%81%e7%bd%90-stanislaw-cherry-blend-tin-50g/,2223,手卷丝
huasheng,PIPE 109,飞机冬季时刻切片 Stanislaw 4 Seasons Winter Time Flake Tin 50g,,飞机,8252.0,CNY,12.1532,82.52,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%a3%9e%e6%9c%ba4%e5%ad%a3%e5%86%ac%e6%97%b6%e5%88%87%e7%89%87-stanislaw-4-seasons-winter-time-flake-tin-50g/,2222,手卷丝
huasheng,PIPE 092,飞机拉塔基亚袋装 Stanislaw Balkan Latakia Pouch 40g,,飞机,5088.0,CNY,7.4934,50.88,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%a3%9e%e6%9c%ba%e6%8b%89%e5%a1%94%e5%9f%ba%e4%ba%9a%e8%a2%8b%e8%a3%85-stanislaw-balkan-latakia-pouch-40g/,2220,手卷丝
huasheng,PIPE 034,G.L. 西明寺 G.L. Pease Westminster 57g,,G.L.,12716.0,CNY,18.7275,127.16,0,,False,0,,,,,https://www.huashengyansi.cv/product/g-l-%e8%a5%bf%e6%98%8e%e5%af%ba-g-l-pease-westminster-57g/,2217,手卷丝
huasheng,PIPE 032,G.L. 静夜 G.L. Pease Quiet Nights 57g,,G.L.,12716.0,CNY,18.7275,127.16,0,,False,0,,,,,https://www.huashengyansi.cv/product/g-l-%e9%9d%99%e5%a4%9c-g-l-pease-quiet-nights-57g/,2215,手卷丝
huasheng,PIPE 063,G.L. 弗吉尼亚奶油 G.L. Pease The Virginia Cream 57g,,G.L.,12716.0,CNY,18.7275,127.16,0,,False,0,,,,,https://www.huashengyansi.cv/product/g-l-%e5%bc%97%e5%90%89%e5%b0%bc%e4%ba%9a%e5%a5%b6%e6%b2%b9-g-l-pease-the-virginia-cream-57g/,2214,手卷丝
huasheng,PIPE 028,G.L. 煤气 G.L. Pease GasLight 57g,,G.L.,12716.0,CNY,18.7275,127.16,0,,False,0,,,,,https://www.huashengyansi.cv/product/g-l-%e7%85%a4%e6%b0%94g-l-pease-gaslight-57g/,2213,手卷丝
huasheng,PIPE 029,G.L. 折刀 G.L. Pease JackKnife Ready Rubbed 57g,,G.L.,12716.0,CNY,18.7275,127.16,0,,True,0,,,,,https://www.huashengyansi.cv/product/g-l-%e6%8a%98%e5%88%80-g-l-pease-jackknife-ready-rubbed-57g/,2212,手卷丝
huasheng,PIPE 031,G.L. 奥德赛 G.L. Pease Odyssey 57g,,G.L.,12716.0,CNY,18.7275,127.16,0,,False,0,,,,,https://www.huashengyansi.cv/product/g-l-%e5%a5%a5%e5%be%b7%e8%b5%9b-g-l-pease-odyssey-57g/,2211,手卷丝
huasheng,PIPE 027,G.L. 坎伯兰 G.L. Pease Cumberland 57g,,G.L.,12716.0,CNY,18.7275,127.16,0,,True,0,,,,,https://www.huashengyansi.cv/product/g-l-%e5%9d%8e%e4%bc%af%e5%85%b0-g-l-pease-cumberland-57g/,2210,手卷丝
huasheng,PIPE 030,G.L. 子午线 G.L. Pease Meridian 57g,,G.L.,12716.0,CNY,18.7275,127.16,0,,True,0,,,,,https://www.huashengyansi.cv/product/g-l-%e5%ad%90%e5%8d%88%e7%ba%bf-g-l-pease-meridian-57g/,2209,手卷丝
huasheng,PIPE 033,G.L. 壮汉 G.L. Pease Robusto 57g,,G.L.,12716.0,CNY,18.7275,127.16,0,,True,0,,,,,https://www.huashengyansi.cv/product/g-l-%e5%a3%ae%e6%b1%89-g-l-pease-robusto-57g/,2208,手卷丝
huasheng,PIPE 062,G.L. 切尔西之晨 G.L. Pease Chelsea Morning 57g,,G.L.,12716.0,CNY,18.7275,127.16,0,,True,0,,,,,https://www.huashengyansi.cv/product/g-l-%e5%88%87%e5%b0%94%e8%a5%bf%e4%b9%8b%e6%99%a8-g-l-pease-chelsea-morning-57g/,2207,手卷丝
huasheng,PIPE 236,G.L. 摄政切片 G.L. Pease Regents Flake 57g,,G.L.,12716.0,CNY,18.7275,127.16,0,,False,0,,,,,https://www.huashengyansi.cv/product/g-l-%e6%91%84%e6%94%bf%e5%88%87%e7%89%87-g-l-pease-regents-flake-57g/,2206,手卷丝
huasheng,PIPE 244,丹周日最佳 Dan Tobacco Sunday&#8217;s Best 100g,,丹.,16377.0,CNY,24.1193,163.77,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e4%b8%b9%e5%91%a8%e6%97%a5%e6%9c%80%e4%bd%b3-dan-tobacco-sundays-best-100g/,2205,手卷丝
huasheng,PIPE 226,丹莫娜丽莎 Dan Tobacco Mona Lisa 100g,,丹.,16280.0,CNY,23.9764,162.8,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e4%b8%b9%e8%8e%ab%e5%a8%9c%e4%b8%bd%e8%8e%8e-dan-tobacco-monalisa-100g/,2204,手卷丝
huasheng,PIPE 191,丹地中海 Dan Tobacco Mediterraneo 100g,,丹.,16081.0,CNY,23.6834,160.81,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e4%b8%b9%e5%9c%b0%e4%b8%ad%e6%b5%b7-dan-tobacco-mediterraneo-100%e5%85%8b/,2152,手卷丝
huasheng,PIPE 239,丹托斯卡纳的回忆 Dan Tobacco Memories of Tuscany 100g,,丹.,16280.0,CNY,23.9764,162.8,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e4%b8%b9%e6%89%98%e6%96%af%e5%8d%a1%e7%ba%b3%e7%9a%84%e5%9b%9e%e5%bf%86-dan-tobacco-memories-of-tuscany-100g/,2151,手卷丝
huasheng,PIPE 023,丹野生浆果 Dan Tobacco Wild Berries 100g,,丹.,16280.0,CNY,23.9764,162.8,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e4%b8%b9%e9%87%8e%e7%94%9f%e6%b5%86%e6%9e%9c-dan-tobacco-wild-berries-100g/,2150,手卷丝
huasheng,PIPE 020,丹魔鬼的假期 Dan Tobacco Devil&#8217;s Holiday 50g,,丹.,10721.0,CNY,15.7894,107.21,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e4%b8%b9%e9%ad%94%e9%ac%bc%e7%9a%84%e5%81%87%e6%9c%9f-dan-tobacco-devils-holiday-50g/,2149,手卷丝
huasheng,PIPE 227,丹麦克 Dan Tobacco Mike&#8217;s Ready Rubbed 50g,,丹.,10076.0,CNY,14.8395,100.76,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e4%b8%b9%e9%ba%a6%e5%85%8b-dan-tobacco-mikes-ready-rubbed-50g/,2147,手卷丝
huasheng,PIPE 102,丹甜香草蜜露 Dan Tobacco Sweet Vanilla Honeydew 50g,,丹.,10076.0,CNY,14.8395,100.76,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e4%b8%b9%e7%94%9c%e9%a6%99%e8%8d%89%e8%9c%9c%e9%9c%b2-dan-tobacco-sweet-vanilla-honeydew-50g/,2146,手卷丝
huasheng,PIPE 110,菠萝切片 Erinmore Flake 25g,,菠萝,3617.0,CNY,5.327,36.17,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e8%8f%a0%e8%90%9d%e5%88%87%e7%89%87-erinmore-flake-25g/,2134,烟斗丝
huasheng,PIPE 016,阿斯顿工匠 Ashton Artisan&#8217;s Blend 50g,,阿斯顿,9619.0,CNY,14.1664,96.19,0,,True,0,,,,,https://www.huashengyansi.cv/product/%e9%98%bf%e6%96%af%e9%a1%bf%e5%b7%a5%e5%8c%a0-ashton-artisan-blend-50g/,2095,烟斗丝
huasheng,PIPE 235,华云休息室混合 Vauen Lounge Blend 50g,,华云,15349.0,CNY,22.6053,153.49,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e5%8d%8e%e4%ba%91%e4%bc%91%e6%81%af%e5%ae%a4%e6%b7%b7%e5%90%88-vauen-lounge-blend-50g/,2093,烟斗丝
huasheng,PIPE 114,查卡姆2号 Charcom No 2 50g,,字符,7812.0,CNY,11.5052,78.12,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e5%ad%97%e7%ac%a62%e5%8f%b7-charcom-no-2-50g/,2038,手卷丝
huasheng,PIPE 225,伊尔斯特德99号 Ilsted No.99 100g,,伊尔斯特德,14823.0,CNY,21.8306,148.23,0,,False,0,,,,,https://www.huashengyansi.cv/product/%e4%bc%8a%e5%b0%94%e6%96%af%e7%89%b9%e5%be%b799%e5%8f%b7-ilsted-no-99-100g/,2036,手卷丝
