渠道,产品名称,品牌,口味,不加税价格 (¥),单包含税价 (¥),美元价格 ($),毛重 (g),运费 (¥),价格/500g (¥),平摊运费 (¥/包),平摊运费后烟丝成本/20支,20支成品烟价 (¥),规格 (g),库存,分类
ribenyan,云雀/Lark Classic Mild KS 硬盒,Lark 云雀,,,540,,,,,,,,,,其他
ribenyan,云雀/Lark Super Mild 长支 硬盒,Lark 云雀,,,540,,,,,,,,,,其他
ribenyan,云雀/Lark Super 5mg KS 硬盒,Lark 云雀,,,540,,,,,,,,,,其他
ribenyan,云雀/Lark Select 薄荷 1mg 长支 硬盒,Lark 云雀,,,500,,,,,,,,,,其他
ribenyan,云雀/Lark Select Purple 1mg 长支 硬盒,Lark 云雀,,,500,,,,,,,,,,其他
ribenyan,云雀/Lark Hybrid KS 硬盒,Lark 云雀,,,540,,,,,,,,,,其他
ribenyan,云雀/Lark Extra 3mg 长支 硬盒,Lark 云雀,,,540,,,,,,,,,,其他
ribenyan,云雀/Lark Extra 3mg KS 硬盒,Lark 云雀,,,540,,,,,,,,,,其他
ribenyan,云雀/Lark Super 5mg 长支 硬盒,Lark 云雀,,,540,,,,,,,,,,其他
ribenyan,云雀/Lark Mild KS 硬盒,Lark 云雀,,,540,,,,,,,,,,其他
ribenyan,云雀/Lark Mild 长支 硬盒,Lark 云雀,,,540,,,,,,,,,,其他
ribenyan,云雀/Lark Select 1mg 长支 硬盒,Lark 云雀,,,500,,,,,,,,,,其他
ribenyan,云雀/Lark Ultra 1mg 长支 硬盒,Lark 云雀,,,540,,,,,,,,,,其他
ribenyan,云雀/Lark Ultra 1mg KS 硬盒,Lark 云雀,,,540,,,,,,,,,,其他
ribenyan,云雀/Lark Select 薄荷 5mg 长支 硬盒,Lark 云雀,,,500,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike 红 11mg 软盒,LuckyStrike 好彩,,,620,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike 红 11mg 硬盒,LuckyStrike 好彩,,,620,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike 10 Box,LuckyStrike 好彩,,,450,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike 过滤嘴 雪茄型 细支 淡味,LuckyStrike 好彩,,,470,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike Expert Cut 14mg,LuckyStrike 好彩,,,470,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike 淡味 6mg 硬盒,LuckyStrike 好彩,,,620,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike 黑色系列 Chillberry 8mg,LuckyStrike 好彩,,,450,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike 黑色系列 Chillberry 5mg,LuckyStrike 好彩,,,450,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike 6 Box,LuckyStrike 好彩,,,450,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike 黑色系列 薄荷 8mg,LuckyStrike 好彩,,,450,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike 黑色系列 薄荷 5mg,LuckyStrike 好彩,,,450,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike Expert Cut 10mg,LuckyStrike 好彩,,,470,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike Expert Cut 8mg,LuckyStrike 好彩,,,470,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike Expert Cut 1mg 长支 硬盒,LuckyStrike 好彩,,,470,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike Expert Cut 6mg,LuckyStrike 好彩,,,470,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike 黑色系列 Chillberry 1mg 长支,LuckyStrike 好彩,,,450,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike Expert Cut 3mg,LuckyStrike 好彩,,,470,,,,,,,,,,其他
ribenyan,万宝路/Marlboro 红 12mg 软盒,Marlboro 万宝路,,,620,,,,,,,,,,其他
ribenyan,万宝路/Marlboro 金 硬盒,Marlboro 万宝路,,,620,,,,,,,,,,其他
ribenyan,万宝路/Marlboro 中醇 硬盒,Marlboro 万宝路,,,620,,,,,,,,,,其他
ribenyan,万宝路/Marlboro 热带 激浪 8mg 硬盒,Marlboro 万宝路,,,620,,,,,,,,,,其他
ribenyan,万宝路/Marlboro 金 长支 硬盒,Marlboro 万宝路,,,620,,,,,,,,,,其他
ribenyan,万宝路/Marlboro 红 12mg 硬盒,Marlboro 万宝路,,,620,,,,,,,,,,其他
ribenyan,万宝路/Marlboro 双爆珠 5mg 硬盒,Marlboro 万宝路,,,620,,,,,,,,,,其他
ribenyan,万宝路/Marlboro 薄荷 12mg 硬盒,Marlboro 万宝路,,,620,,,,,,,,,,其他
ribenyan,万宝路/Marlboro 清透 混合 ３ＫＳＢ,Marlboro 万宝路,,,620,,,,,,,,,,其他
ribenyan,万宝路/Marlboro 黑色 薄荷 8mg 硬盒,Marlboro 万宝路,,,620,,,,,,,,,,其他
ribenyan,万宝路/Marlboro 薄荷 8mg 长支 硬盒,Marlboro 万宝路,,,620,,,,,,,,,,其他
ribenyan,万宝路/Marlboro 薄荷 8mg 硬盒,Marlboro 万宝路,,,620,,,,,,,,,,其他
ribenyan,万宝路/Marlboro 冰爆 超劲 8mg 硬盒,Marlboro 万宝路,,,620,,,,,,,,,,其他
ribenyan,万宝路/Marlboro 薄荷 4mg 硬盒,Marlboro 万宝路,,,620,,,,,,,,,,其他
ribenyan,万宝路/Marlboro 冰爆 超劲 5mg 硬盒,Marlboro 万宝路,,,620,,,,,,,,,,其他
ribenyan,万宝路/Marlboro 冰爆 超劲 1mg 硬盒,Marlboro 万宝路,,,620,,,,,,,,,,其他
ribenyan,OSMO 14支 10mg,OSMO,,,330,,,,,,,,14支,,其他
ribenyan,OSMO 薄荷 14支 6mg,OSMO,,,330,,,,,,,,14支,,其他
ribenyan,百乐门/Parliament 9mg KS 硬盒,Parliament 百乐门,,,580,,,,,,,,,,其他
ribenyan,百乐门/Parliament 9mg 长支 硬盒,Parliament 百乐门,,,620,,,,,,,,,,其他
ribenyan,百乐门/Parliament 淡味 6mg KS 硬盒,Parliament 百乐门,,,580,,,,,,,,,,其他
ribenyan,百乐门/Parliament 淡味 6mg 长支 硬盒,Parliament 百乐门,,,620,,,,,,,,,,其他
ribenyan,百乐门/Parliament 超淡 3mg 长支 硬盒,Parliament 百乐门,,,620,,,,,,,,,,其他
ribenyan,百乐门/Parliament One 1mg 长支 硬盒,Parliament 百乐门,,,620,,,,,,,,,,其他
ribenyan,百乐/Peel Grape (葡萄),Peel 百乐,,,550,,,,,,,,,,其他
ribenyan,百乐/Peel Watermelon (西瓜),Peel 百乐,,,550,,,,,,,,,,其他
ribenyan,百乐/Peel Orange (橙子),Peel 百乐,,,550,,,,,,,,,,其他
ribenyan,百乐/Peel Greek Yogurt (希腊酸奶),Peel 百乐,,,550,,,,,,,,,,其他
ribenyan,百乐/Peel Red Wine (红酒),Peel 百乐,,,550,,,,,,,,,,其他
ribenyan,PEPE Organic 18支,PEPE,,,540,,,,,,,,18支,,其他
ribenyan,PEPE Rich Green 18支,PEPE,,,500,,,,,,,,18支,,其他
ribenyan,菲利普莫里斯/PhilipMorris 14mg KS 硬盒,PhilipMorris 菲利普莫里斯,,,450,,,,,,,,,,其他
ribenyan,菲利普莫里斯/PhilipMorris 10mg KS 硬盒,PhilipMorris 菲利普莫里斯,,,450,,,,,,,,,,其他
ribenyan,菲利普莫里斯/PhilipMorris Purple 1mg 长支 超细 N,PhilipMorris 菲利普莫里斯,,,450,,,,,,,,,,其他
ribenyan,菲利普莫里斯/PhilipMorris Purple 5mg KS 硬盒,PhilipMorris 菲利普莫里斯,,,450,,,,,,,,,,其他
ribenyan,菲利普莫里斯/PhilipMorris 3mg KS 硬盒,PhilipMorris 菲利普莫里斯,,,450,,,,,,,,,,其他
ribenyan,菲利普莫里斯/PhilipMorris 1mg 长支 超细 硬盒 N,PhilipMorris 菲利普莫里斯,,,450,,,,,,,,,,其他
ribenyan,菲利普莫里斯/PhilipMorris 薄荷 1mg 长支 硬盒,PhilipMorris 菲利普莫里斯,,,450,,,,,,,,,,其他
ribenyan,菲利普莫里斯/PhilipMorris 薄荷 8mg KS 硬盒,PhilipMorris 菲利普莫里斯,,,450,,,,,,,,,,其他
ribenyan,菲利普莫里斯/PhilipMorris 1mg 长支 硬盒,PhilipMorris 菲利普莫里斯,,,450,,,,,,,,,,其他
ribenyan,菲利普莫里斯/PhilipMorris 6mg KS 硬盒,PhilipMorris 菲利普莫里斯,,,450,,,,,,,,,,其他
ribenyan,菲利普莫里斯/PhilipMorris 薄荷 5mg KS 硬盒,PhilipMorris 菲利普莫里斯,,,450,,,,,,,,,,其他
ribenyan,PUEBLO Natural 10 19支,PUEBLO 普韦布洛,,,520,,,,,,,,19支,,其他
ribenyan,PUEBLO Natural 6 19支,PUEBLO 普韦布洛,,,520,,,,,,,,19支,,其他
ribenyan,Republicana Yellow,Republicana,,,600,,,,,,,,,,其他
ribenyan,Republicana Black,Republicana,,,600,,,,,,,,,,其他
ribenyan,Smokin Joes Full Flavor 13mg,Smokin Joes,,,580,,,,,,,,,,其他
ribenyan,Smokin Joes Menthol 12mg,Smokin Joes,,,580,,,,,,,,,,其他
ribenyan,Smokin Joes Light 12mg,Smokin Joes,,,580,,,,,,,,,,其他
ribenyan,Smokin Joes Ultra Light 11mg,Smokin Joes,,,580,,,,,,,,,,其他
ribenyan,寿百年/Sobranie Black Russian 7mg,Sobranie 寿百年,,,1000,,,,,,,,,,其他
ribenyan,寿百年/Sobranie Cocktail 5mg,Sobranie 寿百年,,,1000,,,,,,,,,,其他
ribenyan,TREASURER Executive Black 7mg,TREASURER,,,680,,,,,,,,,,其他
ribenyan,TREASURER Premium Black 10mg,TREASURER,,,4000,,,,,,,,,,其他
ribenyan,Treasurer Luxury Black 8mg,TREASURER,,,1500,,,,,,,,,,其他
ribenyan,TREASURER Premier Gold 8mg,TREASURER,,,3800,,,,,,,,,,其他
ribenyan,VIBES,VIBES,,,540,,,,,,,,,,其他
ribenyan,弗吉尼亚/Virginia S Rose 薄荷 1mg,Virginia 弗吉尼亚,,,570,,,,,,,,,,其他
ribenyan,弗吉尼亚/Virginia S Sophia 6mg,Virginia 弗吉尼亚,,,570,,,,,,,,,,其他
ribenyan,弗吉尼亚/Virginia S Sophia 1mg,Virginia 弗吉尼亚,,,570,,,,,,,,,,其他
ribenyan,WIN 1mg,WIN,,,430,,,,,,,,,,其他
ribenyan,WIN 3mg,WIN,,,430,,,,,,,,,,其他
ribenyan,WIN 5mg,WIN,,,430,,,,,,,,,,其他
ribenyan,中华 硬盒,中华,,,630,,,,,,,,,,其他
ribenyan,中华 软盒,中华,,,1050,,,,,,,,,,其他
ribenyan,中南海 ONE 薄荷 1mg,中南海,,,500,,,,,,,,,,其他
ribenyan,中南海 ONE 1mg,中南海,,,520,,,,,,,,,,其他
ribenyan,中南海 超淡 3mg,中南海,,,520,,,,,,,,,,其他
ribenyan,中南海 淡味 8mg,中南海,,,520,,,,,,,,,,其他
ribenyan,中南海 5mg 长支,中南海,,,530,,,,,,,,,,其他
ribenyan,双喜/DoubleHappiness 薄荷,双喜 DoubleHappiness,,,470,,,,,,,,,,其他
ribenyan,双喜/DoubleHappiness 16支 原味,双喜 DoubleHappiness,,,380,,,,,,,,16支,,其他
ribenyan,双喜/DoubleHappiness 原味,双喜 DoubleHappiness,,,470,,,,,,,,,,其他
ribenyan,双喜/DoubleHappiness 16支 淡味,双喜 DoubleHappiness,,,380,,,,,,,,16支,,其他
ribenyan,双喜/DoubleHappiness 淡味,双喜 DoubleHappiness,,,470,,,,,,,,,,其他
ribenyan,阿里山 MUSE 5mg 蜜瓜薄荷 硬盒,阿里山,,,480,,,,,,,,,,其他
ribenyan,阿里山 MUSE 薄荷&蜜桃双爆珠 5mg,阿里山,,,580,,,,,,,,,,其他
ribenyan,阿里山 景泰典蓝 软盒,阿里山,,,800,,,,,,,,,,其他
ribenyan,阿里山 彩韵 橙味爆珠 7mg,阿里山,,,600,,,,,,,,,,其他
ribenyan,阿里山 景泰典蓝 中支 硬盒,阿里山,,,600,,,,,,,,,,其他
ribenyan,阿里山 景泰典蓝 硬盒,阿里山,,,520,,,,,,,,,,其他
ribenyan,阿里山 彩韵 蜜瓜爆珠 7mg,阿里山,,,600,,,,,,,,,,其他
ribenyan,阿里山 MUSE 8mg 硬盒,阿里山,,,430,,,,,,,,,,其他
ribenyan,阿里山 MUSE 4mg 硬盒,阿里山,,,430,,,,,,,,,,其他
ribenyan,黄鹤楼 四季,黄鹤楼,,,770,,,,,,,,,,其他
ribenyan,骆驼/Camel 蓝莓爆珠 Berry Option Ploom用,Camel 骆驼,,,530,,,,,,,,,,其他
ribenyan,骆驼/Camel 浓原味 Rich Ploom用,Camel 骆驼,,,530,,,,,,,,,,其他
ribenyan,骆驼/Camel 浓薄荷 Menthol Cold Ploom用,Camel 骆驼,,,530,,,,,,,,,,其他
ribenyan,骆驼/Camel 麝香葡萄 Menthol Muscat Ploom用,Camel 骆驼,,,530,,,,,,,,,,其他
ribenyan,骆驼/Camel 蓝莓薄荷 Menthol Berry Ploom用,Camel 骆驼,,,530,,,,,,,,,,其他
ribenyan,骆驼/Camel 淡原味 Smooth Ploom用,Camel 骆驼,,,530,,,,,,,,,,其他
ribenyan,骆驼/Camel 淡薄荷 Menthol Fresh Ploom用,Camel 骆驼,,,530,,,,,,,,,,其他
ribenyan,Evo Tropical Banana Crystal,EVO,,,580,,,,,,,,,,其他
ribenyan,Evo Tropical Berry Crystal,EVO,,,580,,,,,,,,,,其他
ribenyan,Evo Sakura Regular,EVO,,,580,,,,,,,,,,其他
ribenyan,Evo Berry Crystal,EVO,,,580,,,,,,,,,,其他
ribenyan,Evo Hachimitsu Lemon Crystal,EVO,,,580,,,,,,,,,,其他
ribenyan,Evo Black Menthol,EVO,,,580,,,,,,,,,,其他
ribenyan,Evo Deep Regular,EVO,,,580,,,,,,,,,,其他
ribenyan,Evo Cold Menthol,EVO,,,580,,,,,,,,,,其他
ribenyan,Evo Fresh Mint,EVO,,,580,,,,,,,,,,其他
ribenyan,健牌/箭牌/Kent True Berry Boost Hyper专用,Kent 健牌 箭牌,,,520,,,,,,,,,,其他
ribenyan,健牌/箭牌/Kent True Tobacco Hyper专用,Kent 健牌 箭牌,,,520,,,,,,,,,,其他
ribenyan,健牌/箭牌/Kent True Rich Tobacco Hyper专用,Kent 健牌 箭牌,,,520,,,,,,,,,,其他
ribenyan,健牌/箭牌/Kent True Rich Menthol Hyper专用,Kent 健牌 箭牌,,,520,,,,,,,,,,其他
ribenyan,Kent Neostick Bright Tobacco JW,Kent 健牌 箭牌,,,580,,,,,,,,,,其他
ribenyan,健牌/箭牌/Kent True Menthol Hyper专用,Kent 健牌 箭牌,,,520,,,,,,,,,,其他
ribenyan,Kent Neostick Smooth Fresh JW,Kent 健牌 箭牌,,,580,,,,,,,,,,其他
ribenyan,Kent Neostick Intensely Fresh JW,Kent 健牌 箭牌,,,580,,,,,,,,,,其他
ribenyan,Kent Neostick Mint Boost XW,Kent 健牌 箭牌,,,550,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike Tropical Boost Hyper专用 C,LuckyStrike 好彩,,,480,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike Berry Boost Hyper专用 C,LuckyStrike 好彩,,,480,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike Rich Tobacco Hyper专用 C,LuckyStrike 好彩,,,480,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike Dark Tobacco Hyper专用 C,LuckyStrike 好彩,,,480,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike Dark Menthol Hyper专用 C,LuckyStrike 好彩,,,480,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike Berry Menthol Hyper专用 C,LuckyStrike 好彩,,,480,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike Menthol Hyper专用 C,LuckyStrike 好彩,,,480,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike Tropical Switch Hyper专用,LuckyStrike 好彩,,,480,,,,,,,,,,其他
ribenyan,好彩/LuckyStrike Berry Switch Hyper专用,LuckyStrike 好彩,,,480,,,,,,,,,,其他
ribenyan,梅比乌斯/MEVIUS 蓝莓爆珠 Berry Option Ploom用,MEVIUS 梅比乌斯,,,550,,,,,,,,,,其他
ribenyan,梅比乌斯/MEVIUS 黑薄荷 Black Cold Menthol Ploom用,MEVIUS 梅比乌斯,,,550,,,,,,,,,,其他
ribenyan,梅比乌斯/MEVIUS 苹果爆珠 Apple Option Ploom用,MEVIUS 梅比乌斯,,,550,,,,,,,,,,其他
ribenyan,梅比乌斯/MEVIUS 浓香原味 Aroma Rich Regular Ploom用,MEVIUS 梅比乌斯,,,550,,,,,,,,,,其他
ribenyan,梅比乌斯/MEVIUS 柠檬爆珠 Citrus Option Ploom用,MEVIUS 梅比乌斯,,,550,,,,,,,,,,其他
ribenyan,梅比乌斯/MEVIUS 淡原味 Smooth Regular Ploom用,MEVIUS 梅比乌斯,,,550,,,,,,,,,,其他
ribenyan,梅比乌斯/MEVIUS 浓原味 Deep Regular Ploom用,MEVIUS 梅比乌斯,,,550,,,,,,,,,,其他
ribenyan,梅比乌斯/MEVIUS 麝香葡萄爆珠 Muscat Option Ploom用,MEVIUS 梅比乌斯,,,550,,,,,,,,,,其他
ribenyan,梅比乌斯/MEVIUS 梨爆珠 Pear Option Ploom用,MEVIUS 梅比乌斯,,,550,,,,,,,,,,其他
ribenyan,梅比乌斯/MEVIUS 混合薄荷 Mix Mint Menthol Ploom用,MEVIUS 梅比乌斯,,,550,,,,,,,,,,其他
ribenyan,梅比乌斯/MEVIUS 淡薄荷 Cold Menthol Ploom用,MEVIUS 梅比乌斯,,,550,,,,,,,,,,其他
ribenyan,梅比乌斯/MEVIUS 浓薄荷 Sharp Cold Menthol Ploom用,MEVIUS 梅比乌斯,,,550,,,,,,,,,,其他
ribenyan,NEO Brilliant Muscat,NEO,,,530,,,,,,,,,,其他
ribenyan,NEO Brilliant Tropical Hyper专用,NEO,,,530,,,,,,,,,,其他
ribenyan,NEO Brilliant Red Fruits Hyper专用,NEO,,,530,,,,,,,,,,其他
ribenyan,NEO Brilliant Wildberry,NEO,,,530,,,,,,,,,,其他
ribenyan,NEO Arctic Menthol Hyper专用,NEO,,,530,,,,,,,,,,其他
ribenyan,NEO Iced Menthol Hyper专用,NEO,,,530,,,,,,,,,,其他
ribenyan,NEO Classic Tobacco Hyper专用,NEO,,,530,,,,,,,,,,其他
ribenyan,NEO Brilliant Berry (glo hyper),NEO,,,530,,,,,,,,,,其他
ribenyan,NEO Chilled Menthol Hyper专用,NEO,,,530,,,,,,,,,,其他
ribenyan,Neo Chilled Menthol for hyper F,NEO,,,530,,,,,,,,,,其他
ribenyan,SENTIA 西瓜冰 Juicy Red,SENTIA,,,570,,,,,,,,,,其他
ribenyan,SENTIA 柔和原味 Smooth Gold E,SENTIA,,,570,,,,,,,,,,其他
ribenyan,SENTIA 超浓原味 Deep Bronze E,SENTIA,,,570,,,,,,,,,,其他
ribenyan,SENTIA 紫色爆珠 Purple Capsule,SENTIA,,,570,,,,,,,,,,其他
ribenyan,SENTIA 淡香草原味 Balanced Yellow E,SENTIA,,,570,,,,,,,,,,其他
ribenyan,SENTIA 浓原味 Pure Teak E,SENTIA,,,570,,,,,,,,,,其他
ribenyan,SENTIA 热带水果 Tropical Yellow E,SENTIA,,,570,,,,,,,,,,其他
ribenyan,SENTIA 浓薄荷 Frost Green E,SENTIA,,,570,,,,,,,,,,其他
ribenyan,SENTIA 黑蓝莓 Icy Purple E,SENTIA,,,570,,,,,,,,,,其他
ribenyan,SENTIA 黑薄荷 Ice Black E,SENTIA,,,570,,,,,,,,,,其他
ribenyan,SENTIA 蓝莓 Fresh Purple,SENTIA,,,570,,,,,,,,,,其他
ribenyan,SENTIA 坚果 Clear Silver E,SENTIA,,,570,,,,,,,,,,其他
ribenyan,SENTIA 青柠 Citrus Green E,SENTIA,,,570,,,,,,,,,,其他
ribenyan,SENTIA Icy Red,SENTIA,,,570,,,,,,,,,,其他
ribenyan,SENTIA 紫罗兰 Smooth Violet,SENTIA,,,570,,,,,,,,,,其他
ribenyan,SENTIA 珊瑚橙 Fresh Coral,SENTIA,,,570,,,,,,,,,,其他
ribenyan,SENTIA 薄荷 Cool Jade E,SENTIA,,,570,,,,,,,,,,其他
ribenyan,SENTIA 温和薄荷 Fresh Emerald,SENTIA,,,570,,,,,,,,,,其他
ribenyan,TEREA 百香果爆珠/绿洲爆珠 Oasis Pearl E,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 西瓜爆珠 Sun Pearl E,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 浓原味 Regular E,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA Blossom Pearl,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 青提爆珠 Shine Pearl,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 黑冰水蜜桃/黑蜜桃薄荷 Black Fusia Menthol,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 超浓原味 Rich Regular E,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 黑冰蓝莓 Black Purple Menthol E,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 花香爆珠/樱花爆珠 Riviera Pearl,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 淡原味 Balanced Regular E,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 黑冰阳光/柑橘 Black Sunshine Menthol,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 浓薄荷 Menthol E,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 淡薄荷 Mint E,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 坚果 Smooth Regular E,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 蓝莓爆珠 Velvet Pearl,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 黑冰野莓/黑莓果 Black Ruby Menthol,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 黑冰薄荷 Black Menthol E,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 星光爆珠 Stellar Pearl,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 蓝莓 Purple Menthol E,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 水蜜桃/花香 Fusion Menthol E,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 檀木/雪松 Warm Regular E,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 青柠 Yellow Menthol E,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 红宝石/梅子原味 Ruby Regular E,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 黑冰青柠/黑柠檬 Black Yellow Menthol E,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 热带水果 Tropical Menthol E,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 柠檬 Clear Regular,TEREA,,,620,,,,,,,,,,其他
ribenyan,TEREA 洋梨 Bright Menthol E,TEREA,,,620,,,,,,,,,,其他
ribenyan,Virto Berry Click,VIRTO,,,580,,,,,,,,,,其他
ribenyan,Virto Melon Click,VIRTO,,,580,,,,,,,,,,其他
ribenyan,Virto Bright Cherry Click,VIRTO,,,580,,,,,,,,,,其他
ribenyan,Virto Iced Berry Click,VIRTO,,,580,,,,,,,,,,其他
ribenyan,Virto Dark Tobacco,VIRTO,,,580,,,,,,,,,,其他
ribenyan,Virto Menthol Click,VIRTO,,,580,,,,,,,,,,其他
ribenyan,Virto Iced Menthol Click,VIRTO,,,580,,,,,,,,,,其他
ribenyan,Virto Balanced Tobacco,VIRTO,,,580,,,,,,,,,,其他
ribenyan,Virto Mint Click,VIRTO,,,580,,,,,,,,,,其他
ribenyan,glo Hyper Pro 曜石黑,glo,,,4270,,,,,,,,,,其他
ribenyan,glo Hyper Pro 天青蓝,glo,,,4270,,,,,,,,,,其他
ribenyan,IQOS ILUMA i Prime 翻盖 午夜黑,IQOS,,,13980,,,,,,,,,,其他
ribenyan,IQOS ILUMA i ONE 一体机 午夜黑 新款,IQOS,,,6980,,,,,,,,,,其他
ribenyan,IQOS ILUMA i ONE 一体机 微风蓝 新款,IQOS,,,6780,,,,,,,,,,其他
ribenyan,IQOS ILUMA i 侧开 午夜黑,IQOS,,,10980,,,,,,,,,,其他
ribenyan,IQOS ILUMA i Prime 翻盖 微风蓝,IQOS,,,13780,,,,,,,,,,其他
ribenyan,IQOS ILUMA i 侧开 微风蓝,IQOS,,,10780,,,,,,,,,,其他
ribenyan,IQOS ILUMA i Prime 翻盖 山杨青,IQOS,,,14580,,,,,,,,,,其他
ribenyan,IQOS ILUMA i 侧开 银河蓝限量版,IQOS,,,12980,,,,,,,,,,其他
ribenyan,IQOS ILUMA i Prime 翻盖 石榴红,IQOS,,,14980,,,,,,,,,,其他
ribenyan,IQOS ILUMA i 侧开 电光紫,IQOS,,,11580,,,,,,,,,,其他
ribenyan,IQOS ILUMA i PRIME 翻盖 电光紫,IQOS,,,14980,,,,,,,,,,其他
ribenyan,IQOS ILUMA i 侧开 叶片绿,IQOS,,,10980,,,,,,,,,,其他
ribenyan,IQOS ILUMA i 侧开 数电紫,IQOS,,,10980,,,,,,,,,,其他
ribenyan,ploom aura 亮玄黑,ploom,,,4280,,,,,,,,,,其他
ribenyan,ploom aura 深海蓝,ploom,,,4280,,,,,,,,,,其他
ribenyan,ploom aura 玫瑰金,ploom,,,4280,,,,,,,,,,其他
ribenyan,Acrema Blend 20g装,Acrema Blend,,,700,,,,,,,,20g,,手卷（手卷丝）
ribenyan,Amber Leaf Organic Blend 25g装,Amber Leaf 琥珀,,,730,,,,,,,,25g,,手卷（手卷丝）
ribenyan,Amber Leaf Blonde 25g装,Amber Leaf 琥珀,,,700,,,,,,,,25g,,手卷（手卷丝）
ribenyan,Amsterdamer Grape Ice 25g装,Amsterdamer 阿姆斯特丹,,,700,,,,,,,,25g,,手卷（手卷丝）
ribenyan,Amsterdamer Coffee Ice 25g装,Amsterdamer 阿姆斯特丹,,,700,,,,,,,,25g,,手卷（手卷丝）
ribenyan,Amsterdamer Apple Ice 25g装,Amsterdamer 阿姆斯特丹,,,700,,,,,,,,25g,,手卷（手卷丝）
ribenyan,Amsterdamer Vanilla Ice 25g装,Amsterdamer 阿姆斯特丹,,,700,,,,,,,,25g,,手卷（手卷丝）
ribenyan,Amsterdamer Menthol Ice 25g装,Amsterdamer 阿姆斯特丹,,,700,,,,,,,,25g,,手卷（手卷丝）
ribenyan,Amsterdamer Original 25g装,Amsterdamer 阿姆斯特丹,,,700,,,,,,,,25g,,手卷（手卷丝）
ribenyan,Amsterdamer XXX Honest 25g装,Amsterdamer 阿姆斯特丹,,,700,,,,,,,,25g,,手卷（手卷丝）
ribenyan,Amsterdamer XXX Plain 25g装,Amsterdamer 阿姆斯特丹,,,700,,,,,,,,25g,,手卷（手卷丝）
ribenyan,老船长/Ark Royal Berry Rose Iced Tea Shag 30g装,Ark Royal 老船长,,,840,,,,,,,,30g,,手卷（手卷丝）
ribenyan,老船长/Ark Royal Berry Mix Ice Shag 30g装,Ark Royal 老船长,,,840,,,,,,,,30g,,手卷（手卷丝）
ribenyan,老船长/Ark Royal Vanilla Cream Shag 30g装,Ark Royal 老船长,,,840,,,,,,,,30g,,手卷（手卷丝）
ribenyan,老船长/Ark Royal Berry Rosetea Shag 30g装,Ark Royal 老船长,,,840,,,,,,,,30g,,手卷（手卷丝）
ribenyan,老船长/Ark Royal Paradise Tea Shag 30g装,Ark Royal 老船长,,,840,,,,,,,,30g,,手卷（手卷丝）
